# Constructed from biom file
#OTU ID	429	430	431	432	434	435	436	437	439	440	441	442	447	448	449	450	451	452	453	454	455	456	457	458	459	460	461	757	758	759	760	761	762	763	764	765	766	833	836	837	838	839	842	843	844	1016	1017	1018	1019	1020	1021	1022	1023	1024	1025	1026	1027	1028	1029	1030	1031	1032	1033	1034	1035	1036	1037	1038	1039	1040	1138	1141	1142	1143	1144	1145	1146	1147	1148	1149	1150	1151	1152	1153	1154	1156	1158	1159	1160	1161	1162
Unassigned;Other;Other;Other;Other	0.00509289823635	0.00436046511628	0.00521580388577	0.00287264602617	0.000558687592056	0.000155424308362	0.000239234449761	0.000273433227606	0.000196618167519	0.000484349458134	0.000165782493369	0.000582474789763	0.00149379749302	0.00163193295843	0.00124784027644	0.0026709254619	0.00247226760684	0.000221892228651	0.000691971100031	0.000730895731954	0.000643193178477	0.000455805826718	0.000710517816773	0.000645466672404	0.000861127446862	0.000375792152777	0.00073948664059	0.00026885056045	0.000707568702639	0.000650856282797	0.000751832591943	0.00138921046539	0.000764034798312	0.000573024854953	0.00103199174407	0.000846119133574	0.000731150038081	9.56937799043e-05	0.000397970351209	0.000268336314848	0.000316198391905	4.46070122223e-05	0.000220877324734	0.00042111173498	0.000173025348214	0.00106594133647	0.00151725556756	0.00199446535863	0.00180292976086	0.00123141877034	0.000598312758022	0.000742160925227	0.000529474055771	0.000396085740913	0.000638858572683	0.000416782439567	0.000532359875276	0.000399222846193	0.000721027792344	0.000514882072202	0.000597935548842	0.000283205890683	0.000200631990771	7.91891035793e-05	0.0	0.000465044179197	0.000300150075038	0.000552448035357	0.000393959290873	0.000730770137432	0.0	0.000186375920231	8.26787928896e-05	0.000860179818543	0.000876067070065	0.000413526925198	0.000668134913761	0.0019387755102	0.00120137671277	0.00108676751869	0.000730123352419	0.00117684478372	0.00189327536638	0.0	0.000158403294789	0.000265510222144	0.000374047878128	0.000620770997579	0.00101419878296	0.000840117036994	0.00132661183338
k__Bacteria;Other;Other;Other;Other	0.0	0.000181686046512	6.51975485722e-05	0.0	0.0	7.77121541809e-05	0.0	0.0	0.0	0.0	5.52608311229e-05	0.0	0.0	0.0	2.39969283932e-05	0.0	2.149797919e-05	3.41372659464e-05	0.0	3.84681964186e-05	1.83769479565e-05	0.0	2.15308429325e-05	0.0	0.0	1.70814614898e-05	0.0	0.0	0.0	0.0	4.17684773302e-05	0.0	0.0	0.0	2.06398348813e-05	0.0	0.0	0.0	0.0	4.47227191413e-05	4.51711988436e-05	0.0	0.0	0.0	0.0	3.67565978093e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.90128526884e-05	5.32297128257e-05	0.0	0.0	3.14702920443e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.28299409061e-05	0.0	0.0	0.0	0.0	0.0	2.03736527922e-05	0.0	0.0	6.80272108844e-05	0.0	0.0	0.0	3.18066157761e-05	3.5060654933e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.89605259279e-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.67565978093e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.71464604795e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Beutenbergiaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.92340982093e-05	0.0	0.0	6.45925287975e-05	0.0	0.0	1.70814614898e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Cellulomonadaceae	0.0	0.0	0.0	0.0	5.0789781096e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00167272603137	2.03520911774e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Corynebacteriaceae	0.0	0.000363372093023	0.0	0.0	0.0	0.0	0.0	0.0	0.000131078778346	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000205236461723	0.0	4.12311625126e-05	0.000403408804397	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.69414014954e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Microbacteriaceae	0.0	0.0	0.000130395097144	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.59919167598e-05	0.0	0.0	0.0	3.6753895913e-05	0.0	0.0	4.30311114936e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.47288544687e-05	1.79070267173e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000110269793428	2.57161960603e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.04804718701e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000127226463104	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.64046743602e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.30311114936e-05	0.0	3.41629229797e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.90128526884e-05	0.0	0.0	0.0	0.0	7.08014726706e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Mycobacteriaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.19907851795e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Propionibacteriaceae	0.0	0.0	0.0	0.000159591445898	0.0	0.0	0.0	0.0	6.55393891729e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.93194945319e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
